index,nn,asset_price,strike,maturity,interest_rate,div_yield,volatility,price
567,2500,90.36674826,100,0.753282782,0.066401823,0.027268123,0.55236446,14.29260957
568,2500,80.56934684,100,2.069448323,0.078522091,0.043118637,0.367925829,11.52845973
569,2500,100.1120252,100,4.174744119,0.088659776,0.027663206,0.37129121,34.85219099
570,2500,75.43540912,100,3.55251253,0.003168766,0.007470811,0.585144496,24.67470405
571,2500,117.3908535,100,0.672334135,0.082158612,0.056625313,0.462468154,26.56669944
572,2500,100.2241862,100,0.806481902,0.016294997,0.026099673,0.252440415,8.692217492
573,2500,74.42209322,100,0.175247846,0,0.076955166,0.560537611,0.885989652
574,2500,97.98549773,100,4.84477992,0.094372996,0.078699649,0.470212768,31.40793248
575,2500,90.78823326,100,3.280776729,0.015907282,0.055750305,0.100657199,1.108797847
576,2500,90.91746626,100,0.813168426,0.032863259,0.025007473,0.432628143,10.66377416
577,2500,106.3707926,100,2.152954534,0,0.076602936,0.563742766,28.64170665
578,2500,83.0826025,100,0.16168253,0.066120915,0.086940849,0.550990596,2.185144531
579,2500,83.77512371,100,0.59898276,0.002183325,0.000691276,0.49174242,7.226318157
580,2500,109.736768,100,0.283795229,0.07464232,0.091474208,0.296551717,12.1161146
581,2500,77.19180947,100,4.898295742,0,0.051896976,0.499835397,18.79141143
582,2500,127.9963147,100,4.787705493,0.032083994,0.006734419,0.418511399,58.87330424
583,2500,101.4858559,100,0.825352894,0,0.094425697,0.167026029,4.309190123
584,2500,96.76185753,100,0.304168683,0.043290533,0.026622144,0.30494709,5.256944347
585,2500,100.4116307,100,0.477305577,0.044309351,0.032432456,0.229811717,6.718677345
586,2500,115.1267592,100,4.262225479,0.055518192,0.078925594,0.31783154,27.33967749
587,2500,106.9435085,100,0.321108564,0.026722909,0.030495996,0.415374869,13.39172561
588,2500,128.1444683,100,0.600728478,0.055902912,0.068912471,0.119753152,28.14446827
589,2500,97.48401628,100,2.572394371,0.054669203,0.02082452,0.366677104,23.62628808
590,2500,85.57738481,100,0.573005126,0.016429139,0.005117087,0.554975805,9.412580285
591,2500,102.476108,100,0.592386364,0,0.078811318,0.240198503,6.862232927
592,2500,125.8359378,100,1.721872439,0.000885503,0.004515188,0.493770265,42.77833859
593,2500,79.32767742,100,3.289665246,0.018827178,0.050236743,0.435796767,14.38617091
594,2500,78.53690439,100,0.597635838,0.05767417,0.038036356,0.262098232,1.114281787
595,2500,97.54134364,100,0.372477093,0.036171638,0.004802861,0.404442769,8.993699842
596,2500,118.3979512,100,2.802112379,0.006830924,0.079017294,0.243792028,20.40433353
597,2500,124.3318809,100,0.481857023,0.053999926,0.041732088,0.127465364,24.46400383
598,2500,85.53943253,100,0.455191697,0,0.084791216,0.568545684,6.89525323
599,2500,104.5448569,100,0.263423592,0.046166411,0.018588503,0.288499919,8.96725961
600,2500,84.15369521,100,0.513923122,0.015880356,0.002775204,0.273488721,1.978324524
601,2500,114.7608837,100,0.394652691,0.01175448,0.074635192,0.5013313,20.51867958
602,2500,100.6049713,100,0.85770123,0.09070373,0.016576374,0.187018762,10.47505394
603,2500,120.1998964,100,1.847343774,0.047736279,0.085930169,0.209268871,21.1900376
604,2500,107.2478768,100,0.558510513,0.002187188,0.073356744,0.544941566,18.50936556
605,2500,93.20766496,100,4.879060724,0.013716104,0.099342779,0.169494445,3.12306467
606,2500,102.4963831,100,0.670451884,0.015261623,0.031499342,0.292376815,10.3286339
607,2500,117.0753325,100,0.287060284,0.042204076,0.052648963,0.356978052,19.0929729
608,2500,121.7186419,100,0.635375726,0.030347312,0.044880106,0.460578155,28.21931633
609,2500,117.7701471,100,0.819606106,0.045688281,0.09540869,0.403719975,23.36894618
610,2500,81.2362085,100,1.124801812,0,0.09435944,0.399908569,5.168314508
611,2500,110.3630369,100,4.715516803,0.043882392,0.037233228,0.326492196,31.68488485
612,2500,91.28187893,100,0.957937751,0,0.033902086,0.4393246,11.0629683
613,2500,97.19408909,100,0.212389479,0.070365164,0.007474944,0.372717129,5.979594132
614,2500,121.2234166,100,0.721094427,0.080610419,0.046790172,0.559475284,33.36955252
615,2500,116.5375434,100,2.198534797,0.073064729,0.055277083,0.261853061,25.80060989
616,2500,117.644609,100,1.552668625,0.012738719,0.018941337,0.486812411,34.49903492
617,2500,86.39380331,100,0.941733814,0.087253082,0.094267926,0.166867843,1.300702097
618,2500,102.7389559,100,0.268586414,0.001554862,0.025511646,0.283536619,7.076164742
619,2500,70.47641783,100,4.399390697,0.011405962,0.063402554,0.393744047,9.202231499
620,2500,123.1673726,100,0.565388648,0.005903881,0.014939591,0.370408963,26.76525745
621,2500,110.0314238,100,0.185607306,0.015185199,0.029640055,0.290515028,11.51051574
622,2500,85.82077921,100,0.306120652,0.034610979,0.051138523,0.318188553,1.628564021
623,2500,93.40168848,100,0.150177305,0,0.047448394,0.473908546,4.028233155
624,2500,73.26289701,100,3.262719053,0.047973362,0.026001418,0.251821786,6.470021728
625,2500,107.0385951,100,0.802174131,0.040150643,0.01441288,0.199325308,12.56328796
626,2500,70.86312403,100,0.461089491,0.044600152,0.007464044,0.331192684,0.60371661
627,2500,102.7599318,100,0.437876905,0,0.011167837,0.563310301,16.14437255
628,2500,70.85369661,100,3.522211758,0.062946313,0.031647779,0.416638499,14.49071722
629,2500,88.33274816,100,0.529695178,0.081361098,0.051633298,0.130354724,0.543213972
630,2500,109.9782936,100,0.410479184,0.087583758,0.086107163,0.25790417,12.73396888
631,2500,127.5753026,100,0.865201584,0,0.077020699,0.535617749,34.58643642
632,2500,108.4208147,100,0.391686931,0.076673756,0.087975103,0.133706738,8.822649687
633,2500,112.8348211,100,0.664710048,0.091600351,0.030639611,0.184043329,17.56863073
634,2500,81.52168137,100,0.664927482,0,0.077696469,0.407517132,3.809662847
635,2500,89.11682401,100,0.788920442,0.006900985,0.025237951,0.266790806,4.088436628
636,2500,99.23101015,100,0.775104221,0.021369149,0.038478612,0.375955368,11.95098099
637,2500,73.37737222,100,0.910866885,0.01340606,0.044350925,0.371936682,2.720265239
638,2500,79.33654608,100,1.792069453,0.001860264,0.006137777,0.370473612,8.806891093
639,2500,84.62103581,100,4.058561817,0.062981167,0.068211606,0.245551468,8.873409739
640,2500,99.1786116,100,2.393473609,0.046088406,0.067951749,0.528507346,26.63317358
641,2500,96.67749826,100,0.16858399,0.092058467,0.01657063,0.282136149,3.548343253
642,2500,129.5822305,100,1.367735755,0.078537511,0.009643362,0.355667193,42.91240313
643,2500,77.99036707,100,0.368318212,0.031710394,0.029500895,0.401200129,1.705870468
644,2500,83.09627635,100,4.886371017,0.061629512,0.070607763,0.15491984,3.806453188
645,2500,94.80499314,100,0.399729298,0,0.041434815,0.361110651,5.899102054
646,2500,105.6511278,100,0.812188524,0,0.030956309,0.128869649,6.947233474
647,2500,109.4459004,100,0.898265453,0.014124416,0.068451689,0.146563495,9.783774305
648,2500,120.0974081,100,2.749754184,0.079483947,0.03251434,0.575462441,51.94568702
649,2500,87.72375095,100,1.005895692,0.078984637,0.004845455,0.149654358,3.215504552
650,2500,103.7596214,100,0.8236688,0.047678485,0.075087645,0.556760308,20.50414818
651,2500,82.52826164,100,0.970254194,0.056719787,0.052047625,0.225164763,2.119658033
652,2500,77.43265069,100,0.959208926,0.012816908,0.018623821,0.599081763,10.7503478
653,2500,129.110788,100,0.124658966,0.070673489,0.053933095,0.140660251,29.12823536
654,2500,106.1242787,100,0.723617699,0.037617981,0.077525771,0.573705687,21.13984107
655,2500,129.8128604,100,0.817262456,0.066464207,0.028131082,0.5253246,40.60871247
656,2500,127.1909006,100,0.954210723,0.004008273,0.073292331,0.307417767,27.95936305
657,2500,122.8120493,100,0.419664356,0.029574141,0.062453013,0.391466793,25.02551704
658,2500,108.1272595,100,0.245257272,0.026456635,0.084394058,0.354329635,11.21026014
659,2500,89.600717,100,0.502725945,0,0.027981629,0.257349481,2.567109069
660,2500,74.11040116,100,0.633561805,0.057514761,0.020523766,0.299846206,1.221178153
661,2500,102.6850578,100,2.694920004,0.008168971,0.052796738,0.200116252,10.02901748
662,2500,103.4718977,100,0.491485742,0.070990045,0.063878213,0.332046811,11.14184389
663,2500,116.3415752,100,0.647258427,0,0.005627362,0.184661974,17.37250322
664,2500,103.3234066,100,0.392875737,0.034904833,0.02954201,0.292142163,9.208888103
665,2500,126.6616757,100,0.992886703,0.091957614,0.035034786,0.415112028,37.15406771
666,2500,75.40291133,100,0.927391738,0.057772329,0.02576963,0.244346025,1.414129629
667,2500,96.03888268,100,0.970328696,0.033127685,0.078482242,0.549760697,16.7036539
668,2500,123.4016792,100,0.92459087,0.089345242,0.013470606,0.315796823,32.8748309
669,2500,123.6672079,100,0.554244367,0.023403657,0.038572846,0.426542771,28.1033673
670,2500,86.1031585,100,0.635311128,0,0.062244264,0.200474179,0.887699225
671,2500,98.4792774,100,0.683731238,0.059910692,0.093291211,0.151985629,3.351409706
672,2500,120.5318891,100,0.621873337,0,0.055689699,0.216782355,20.55586448
673,2500,87.37238913,100,0.256618799,0.095209137,0.001850294,0.202476137,0.671939121
674,2500,86.92377237,100,3.168356302,0.096313441,0.024487485,0.474504668,28.7643043
675,2500,96.04247767,100,0.284507427,0.079356063,0.014221197,0.215347673,3.452660209
676,2500,119.0717987,100,3.161502937,0.014594598,0.070841665,0.506407825,37.94190832
677,2500,88.13424555,100,0.463983587,0.012489957,0.075731108,0.273335492,1.993531132
678,2500,74.10929718,100,0.426644368,0.007761539,0.086716187,0.40859128,1.159559192
679,2500,109.7114765,100,0.652490058,0,0.02000246,0.552460598,22.97672415
680,2500,103.422848,100,0.882071984,0.080798558,0.002139812,0.432552992,21.35391759
681,2500,113.0968278,100,0.108086368,0.075320835,0.044942659,0.468004683,15.23844269
682,2500,104.0410299,100,0.801835541,0.013345453,0.007611663,0.502369507,20.33141675
683,2500,129.305852,100,0.162029303,0.030065695,0.025109544,0.382236961,29.63014986
684,2500,113.1584159,100,0.423686956,0.049307931,0.052355109,0.160621839,13.57819455
685,2500,79.43715246,100,0.279199272,0,0.037047552,0.52791795,2.657915099
686,2500,74.7581347,100,0.227190962,0.048766361,0.087614535,0.442381314,0.628751995
687,2500,83.89479028,100,0.344794951,0,0.089953408,0.330162747,1.318949155
688,2500,110.1092288,100,0.638731451,0.053901035,0.089456409,0.401821426,17.39888081
689,2500,83.55104129,100,0.602988289,0.00591533,0.010451953,0.314224968,2.914742923
690,2500,107.1741168,100,2.341914345,0.053977582,0.099288572,0.261326185,14.77984403
691,2500,121.5884576,100,0.900093111,0.091501399,0.059706079,0.216127377,24.63065077
692,2500,87.72531037,100,0.66869407,0.09946099,0.062202879,0.31659154,5.197752349
693,2500,113.0642241,100,0.412867293,0.092706414,0.00279933,0.203382075,17.4158532
694,2500,86.817572,100,0.475089132,0.00636865,0.059810032,0.565974967,7.952113966
695,2500,92.26982793,100,0.253040164,0.064134136,0.003976162,0.261441253,2.490045079
696,2500,97.78377555,100,0.465993478,0,0.02026743,0.18703043,3.650282033
697,2500,97.17676694,100,0.909483793,0.099842529,0.005802618,0.398970185,17.01089027
698,2500,89.35135814,100,0.124250036,0.057098814,0.046377623,0.533163702,3.009225292
699,2500,74.49065846,100,0.620059416,0.052172125,0.005734267,0.262937547,0.82483759
700,2500,119.5440562,100,0.921448146,0,0.044454588,0.380940118,25.06914085
701,2500,97.07644987,100,0.829531398,0,0.024996917,0.389133781,11.55124503
702,2500,108.8992373,100,0.974732624,0.05777807,0.0614671,0.171325173,11.72349401
703,2500,95.41149227,100,0.305888295,0.062751505,0.027359622,0.555656614,10.10673852
704,2500,88.02092409,100,0.886105089,0.006182471,0.040002972,0.367320627,6.820663479
705,2500,123.4165273,100,0.188902032,0,0.003338908,0.21568361,23.43221141
706,2500,105.9665032,100,0.541401091,0,0.009021613,0.353633362,13.62428552
707,2500,85.76974433,100,0.877382299,0.094130053,0.082396294,0.426509386,8.394457531
708,2500,103.8747916,100,3.043299859,0.031380192,0.099371613,0.222054036,10.3453877
709,2500,94.72439666,100,0.831649573,0.089214897,0.038416317,0.128936312,3.797850204
710,2500,90.15887667,100,0.185323201,0.037897166,0.014484184,0.30296032,1.583888234
711,2500,117.9829342,100,0.670358,0,0.020851403,0.235159806,19.37027422
712,2500,103.8929902,100,0.972968675,0,0.02176899,0.472854735,19.69054562
713,2500,120.4008042,100,0.39428579,0.077801837,0.049253279,0.530999659,27.20448409
714,2500,92.01639712,100,0.400157211,0.072666934,0.079479241,0.313336193,4.058637498
715,2500,83.91319751,100,0.691164333,0.096675588,0.062195394,0.53634223,9.644408493
716,2500,121.4539352,100,0.127512796,0,0.060354319,0.404984978,21.68604176
717,2500,94.64228774,100,0.92716586,0.081523328,0.073236575,0.352308123,10.28181417
718,2500,94.31185141,100,4.028492546,0.058473635,0.070190108,0.554801266,30.98647621
719,2500,124.1957998,100,4.776841235,0,0.060410629,0.44726838,40.68386529
720,2500,102.302191,100,0.133057399,0.042624666,0.07372288,0.158473129,3.43415181
721,2500,102.217625,100,0.802110351,0.089314825,0.076907143,0.149083979,6.710095801
722,2500,114.3875105,100,0.474698673,0.013756303,0.089295479,0.130345194,14.38751046
723,2500,115.2688815,100,3.097748751,0.061865274,0.016979844,0.312043716,36.75173226
724,2500,105.1542683,100,3.078059066,0.005091463,0.019073303,0.383126264,27.05410268
725,2500,123.5186689,100,0.667814281,0.069574479,0.067339663,0.128047872,23.5186689
726,2500,89.90418465,100,0.567942936,0.051120637,0.093417271,0.499915717,8.666102769
727,2500,102.2892653,100,0.861026283,0.093532488,0.091013613,0.470158943,17.65492765
728,2500,92.01255638,100,0.191585921,0.022653865,0.027584553,0.56385973,5.907682293
729,2500,104.7052603,100,2.813990029,0,0.031560554,0.10066039,6.405889685
730,2500,113.5694906,100,3.665060956,0.027335437,0.033404255,0.591946442,48.10754979
731,2500,83.29480842,100,1.324256878,0.072520512,0.020395949,0.459189514,13.43217254
732,2500,98.14557771,100,0.281905868,0.006385118,0.037839518,0.517182094,9.508712342
733,2500,103.0645395,100,0.706860745,0.096544477,0.005145717,0.480667967,20.76764648
734,2500,103.7520035,100,0.655903173,0,0.083056071,0.565737575,17.79143212
735,2500,81.66130753,100,3.249789166,0.059676144,0.022145279,0.137752827,5.040535954
736,2500,75.98801748,100,3.326973701,0.01462471,0.016660282,0.393148037,13.56471181
737,2500,79.77237797,100,0.435191907,0.03997937,0.038951881,0.435782383,3.103668389
738,2500,123.1070293,100,0.67600532,0.011298756,0.020964332,0.477559542,30.60320619
739,2500,107.6172498,100,0.171367656,0.085655696,0.041133397,0.16618482,8.732574268
740,2500,126.1349922,100,4.12614898,0.071925028,0.073915217,0.481787516,47.46547229
741,2500,89.10302001,100,3.988868343,0.057281553,0.051043096,0.446756308,24.20520175
742,2500,115.1331654,100,0.916511586,0.046282792,0.028617523,0.576925168,31.75734851
743,2500,96.52842938,100,0.972558391,0.019985229,0.059096393,0.164719623,3.53180696
744,2500,91.88514559,100,0.324867482,0,0.039905754,0.356760427,3.98644847
745,2500,105.2637259,100,0.104327617,0.052831469,0.077746242,0.347736465,7.514408182
746,2500,117.8251034,100,2.254945827,0.009414975,0.02851758,0.512886581,38.97968655
747,2500,129.3366052,100,0.927341567,0.090492217,0.093260112,0.457268364,35.86139548
748,2500,120.7503853,100,0.604287108,0.060225818,0.028480495,0.293225827,24.65309428
749,2500,81.29183973,100,0.398479426,0.035482622,0.010068341,0.428231473,3.268874178
750,2500,112.5719209,100,1.112712332,0,0.090515702,0.367880849,18.64566431
751,2500,122.545613,100,2.763603164,0.063114645,0.086495164,0.159584661,22.70968762
752,2500,92.60286564,100,0.169138229,0.078224971,0.014919366,0.532274625,5.543320625
753,2500,110.567064,100,1.694476201,0.022962571,0.087560048,0.263622538,15.24031373
754,2500,90.23816574,100,0.3406988,0.045466403,0.008696065,0.27947181,2.78900306
755,2500,70.84202886,100,2.841523306,0.036593884,0.000498321,0.368767828,11.35445703
756,2500,108.6963069,100,0.350894324,0.015541679,0.028720415,0.459105238,15.81066738
757,2500,93.61679966,100,4.551067472,0.094998771,0.067545774,0.29383157,19.61698051
758,2500,103.9509766,100,0.198689645,0.01584493,0.02743334,0.412341087,9.455632548
759,2500,118.4419118,100,0.803580231,0,0.026505359,0.124760148,18.44191178
760,2500,102.0198841,100,0.409625874,0.081110564,0.062776258,0.403993044,11.51420102
761,2500,90.40606965,100,4.335040264,0.008921877,0.061623907,0.172413995,4.039731017
762,2500,126.8583585,100,4.05570649,0.015041288,0.033354727,0.360762902,41.11717275
763,2500,79.6252627,100,0.59526455,0.0831383,0.011708947,0.26685221,1.787571396
764,2500,121.8777072,100,0.213683032,0.038956937,0.076664569,0.192500603,21.87770718
765,2500,99.90333732,100,4.620193126,0,0.052922695,0.345068832,19.58207497
766,2500,98.17943434,100,3.645578522,0.0184259,0.021976762,0.389299223,25.85084763
767,2500,108.7348153,100,1.502597009,0.073748241,0.043731821,0.198754858,16.69762751
768,2500,92.15849077,100,0.851956778,0,0.066133931,0.251639724,3.954132829
769,2500,117.4806212,100,4.337413526,0.038668133,0.065661271,0.237049533,23.63239958
770,2500,129.2604734,100,0.803477189,0,0.07882538,0.511116044,34.56635889
771,2500,82.31900673,100,2.335388333,0.082757441,0.049435707,0.342806415,12.01818976
772,2500,110.9106319,100,0.814477902,0.047740348,0.065075924,0.232128719,14.16144271
773,2500,86.34832166,100,0.288202491,0.06030747,0.077581742,0.568209633,5.513154888
774,2500,116.0380361,100,0.914222112,0,0.05626655,0.41251484,23.17161136
775,2500,75.2137264,100,0.65696982,0.081052669,0.037549753,0.284039705,1.278463154
776,2500,119.2576538,100,0.922583276,0.009468636,0.054872464,0.461624098,27.632713
777,2500,126.1007348,100,4.372244785,0.032090069,0.097341309,0.357379146,33.02995795
778,2500,125.8139722,100,0.963236985,0.069268163,0.036572949,0.49162395,37.39728668
779,2500,75.83050072,100,3.374681909,0.075763172,0.055950917,0.458301932,16.7763603
780,2500,112.8228617,100,0.304295275,0.003275083,0.072450241,0.429823765,16.47663706
781,2500,112.4177967,100,3.038586547,0.091367514,0.079117391,0.521807924,38.4974297
782,2500,123.4106907,100,0.340178374,0.094632757,0.036610119,0.388352481,27.03228873
783,2500,119.7245557,100,1.775334776,0.004489057,0.049380209,0.425417657,30.85202864
784,2500,73.57741774,100,0.548289787,0.084363192,0.051516318,0.382229076,1.862054504
785,2500,107.4063901,100,0.682504095,0.04749052,0.095385832,0.397336391,15.54074478
786,2500,80.79263549,100,0.786164255,0,0.069162206,0.521201805,7.160702051
787,2500,98.26373479,100,0.914754401,0.069110354,0.091046402,0.272364172,8.22589202
788,2500,127.5700317,100,0.618849818,0.08382707,0.061584823,0.416416374,32.37931301
789,2500,87.82061737,100,0.245216386,0.027509737,0.042358244,0.46308271,3.696630081
790,2500,106.941664,100,2.094991972,0.03473966,0.010155072,0.51397804,34.88996843
791,2500,93.626384,100,0.71238517,0.072452031,0.039181833,0.434747802,11.67092395
792,2500,81.58859729,100,3.056479967,0.041039258,0.060290091,0.50965268,18.86912939
793,2500,92.3846631,100,0.933092721,0.010086614,0.069824637,0.526537407,13.48546157
794,2500,93.04285276,100,1.222201894,0.035712039,0.024064012,0.3061975,10.00399313
795,2500,91.01632208,100,0.822913876,0,0.045868251,0.562051281,13.57198552
796,2500,125.9021665,100,0.735473298,0.014606214,0.010890091,0.166491688,26.32026398
797,2500,117.8754296,100,0.139351059,0.034474885,0.09862107,0.446981464,18.81400499
798,2500,106.0825203,100,0.622911627,0.00600956,0.02525184,0.124403059,7.143121726
799,2500,109.0629786,100,0.400580138,0.037912373,0.050391078,0.570253045,19.40241297
800,2500,125.3310293,100,0.684345465,0,0.033067189,0.484453706,31.69555282
801,2500,94.8998963,100,0.241648793,0.06799775,0.06873328,0.493817798,6.976682852
802,2500,120.5149299,100,0.787515743,0,0.074694859,0.104693339,20.51492988
803,2500,117.2644116,100,0.558790469,0.05582407,0.052245191,0.559857113,27.40449659
804,2500,83.79544229,100,0.543507874,0.074368567,0.033739108,0.465496013,6.462708964
805,2500,82.89013939,100,0.216075135,0.024028212,0.029282964,0.306152773,0.553705225
806,2500,126.3204771,100,3.344559315,0.010253745,0.061807988,0.231631743,27.47552576
807,2500,115.5663675,100,0.722355522,0.020558392,0.039942119,0.373181951,21.63611601
808,2500,83.74837315,100,0.348621942,0.070787275,0.095292841,0.571764305,5.484544815
809,2500,100.193808,100,3.321878223,0.024263551,0.087873131,0.428460955,21.15473554
810,2500,121.1833436,100,3.810700885,0.003155684,0.037868369,0.240813314,26.17449399
811,2500,115.9787268,100,0.567912868,0.032690201,0.03362166,0.560016769,26.70656799
812,2500,71.18931503,100,0.393487607,0.026474274,0.057047259,0.449448708,1.188166867
813,2500,107.6761718,100,0.791789661,0.007823799,0.031470029,0.195329217,10.63185194
814,2500,125.0687322,100,0.180503728,0.057214411,0.042967695,0.185971917,25.13860789
815,2500,112.5003538,100,0.801900104,0.039382502,0.059094236,0.515886157,24.77151014
816,2500,99.80587912,100,0.297031855,0.004914296,0.003986971,0.314154423,6.723950903
817,2500,128.4418278,100,2.353031772,0,0.095477501,0.536140622,40.41158256
818,2500,90.77740724,100,0.323361964,0.022592768,0.023333871,0.178858837,0.874598978
819,2500,124.1772969,100,0.411215062,0.038806265,0.001270087,0.324221623,27.21845119
820,2500,128.1880227,100,0.941710958,0,0.037525856,0.520310505,37.00255645
821,2500,107.2693925,100,3.317446733,0.014413424,0.048990424,0.161042847,11.33596613
822,2500,98.29617746,100,3.678573036,0.022674776,0.094447811,0.417587853,19.39883121
823,2500,129.8885924,100,0.774026689,0,0.026973335,0.441921844,34.92906695
824,2500,126.0794531,100,0.321284955,0,0.047978422,0.448193526,27.82625765
825,2500,111.1479042,100,0.793685571,0.062610478,0.086766706,0.489648658,22.45931673
826,2500,96.67269575,100,0.132732791,0.049645199,0.03265809,0.155573597,1.001346122
827,2500,105.4877849,100,4.760725138,0,8.09E-05,0.190852597,19.80388985
828,2500,88.86741798,100,0.996745746,0.058714147,0.080921984,0.441446471,10.22542095
829,2500,105.2346921,100,0.257784885,0.053762142,0.015480153,0.338797757,10.49890617
830,2500,128.3346564,100,4.984689238,0.003632924,0.074592937,0.330950057,33.69601625
831,2500,91.88648509,100,0.665445108,0,0.063655801,0.194302033,1.915238145
832,2500,101.7144264,100,0.212877259,0.078767892,0.082076636,0.226759104,5.017759385
833,2500,111.386859,100,0.987503026,0.089809224,0.097013678,0.318506287,18.25252247
834,2500,92.20626074,100,0.667653169,0.030170481,0.031957227,0.129221547,1.240460383
835,2500,119.9451374,100,0.363333422,0.026631169,0.057052596,0.403730844,22.57049991
836,2500,99.54212867,100,0.281881454,0,0.072936742,0.185437415,2.938973714
837,2500,128.4684306,100,0.944421602,0,0.060711043,0.48118417,34.60134888
838,2500,98.99680117,100,1.001462495,0.017137546,0.014747475,0.265325271,9.984967704
839,2500,73.22160685,100,0.414066424,0.0071512,0.004716803,0.396453468,1.171311845
840,2500,115.1431369,100,3.939186884,0.026130327,0.003331361,0.107837772,24.96908843
841,2500,90.8071758,100,4.976295545,0.074314834,0.029230214,0.546679001,39.59860838
842,2500,72.73558813,100,0.490544024,0.086290043,0.065547348,0.459009361,2.362968705
843,2500,73.32331302,100,0.413039122,0.000607405,0.081944144,0.492676436,1.899339324
844,2500,93.13950369,100,3.697037312,0.060809692,0.085694629,0.237521176,9.651933259
845,2500,70.62996592,100,4.291625993,0.058061843,0.014161673,0.319712919,13.51700139
846,2500,124.1723293,100,0.365400285,0.017440849,0.008138741,0.186765559,24.5608571
847,2500,82.96792657,100,0.286423735,0.06352889,0.097667054,0.459993976,2.65314136
848,2500,97.60855288,100,0.887356341,0.082407189,0.000306357,0.12328202,7.108852657
849,2500,119.8946958,100,0.312404686,0.018547458,0.043775261,0.535942786,24.68854707
850,2500,93.40488636,100,4.970999614,0,0.082681055,0.175749287,3.687676817
851,2500,80.30777569,100,3.73313663,0.002506218,0.023755131,0.54692103,23.9324177
852,2500,104.3050985,100,2.250769817,0,0.061166322,0.234323296,11.32377166
853,2500,91.92985486,100,0.828548199,0.09645791,0.06987899,0.38578092,9.92656882
854,2500,102.6648826,100,0.175333098,0.032936044,0.084614915,0.200398334,4.430193233
855,2500,129.6855751,100,3.003594466,0.047295188,0.042864014,0.454674831,48.19250453
856,2500,115.4272039,100,0.341507772,0,0.060917403,0.180422666,15.42720389
857,2500,87.22342466,100,0.505201154,0.010678575,0.075238659,0.486660383,6.451075263
858,2500,87.93132604,100,0.62257024,0.071845953,0.071368094,0.467446815,8.229866335
859,2500,75.62818345,100,0.521385307,0,0.072517046,0.597661867,4.980327451
860,2500,111.1089423,100,0.597367901,0.019850391,0.029965478,0.143207217,11.74547998
861,2500,79.45955017,100,0.513712342,0.03223315,0.042178582,0.428378708,3.419960051
862,2500,126.256451,100,0.326062632,0.081085853,0.065520821,0.51536441,30.11350116
863,2500,127.6957181,100,0.455282863,0.048777227,0.00081783,0.518335412,34.82518165
864,2500,109.2535979,100,0.228419128,0.00431371,0.021831959,0.409068381,13.32853822
865,2500,115.9756443,100,0.880541217,0.067244495,0.013495092,0.182779091,21.48156024
866,2500,89.41005818,100,0.382135298,0.07486358,0.090910131,0.341103462,3.497673692
867,2500,103.5349397,100,0.286326284,0,0.066170044,0.192626665,5.313497111
868,2500,103.6698472,100,0.821668088,0.027308882,0.002480409,0.330224102,15.02047864
869,2500,93.21700565,100,0.643512206,0,0.006553534,0.511455672,12.35579862
870,2500,84.45871973,100,0.183029118,0.047952275,0.090256966,0.430521949,1.510412443
871,2500,107.0680052,100,0.503188846,0.026768019,0.059421303,0.554614132,18.82584744
872,2500,98.18314584,100,4.729251321,0.030686004,0.030630339,0.311933592,22.92595751
873,2500,99.6368436,100,0.249892722,0,0.008658351,0.237506487,4.448162583
874,2500,110.4936677,100,0.745951229,0.000824805,0.035851954,0.174238125,11.58035388
875,2500,75.97748098,100,2.789144226,0.045236409,0.080583114,0.286389516,4.723456418
876,2500,108.7938659,100,0.666712953,0,0.019183073,0.366681181,16.56205154
877,2500,90.20872644,100,0.571176756,0,0.033237895,0.360109748,5.534306406
878,2500,117.73552,100,0.702962945,0.071725575,0.027254343,0.336858451,24.70429598
879,2500,127.1959406,100,1.678660052,0.08530925,0.072254805,0.192318559,28.94607915
880,2500,96.49615014,100,0.458940997,0.002852945,0.070168074,0.565846371,11.93994753
881,2500,129.3640845,100,4.117933086,0.046436728,0.048755296,0.573982617,58.37577929
882,2500,115.495024,100,0.886581557,0.033637834,0.061717524,0.471295245,25.61948733
883,2500,121.9350623,100,0.172311906,0.000429641,0.043537406,0.517861771,23.68504443
884,2500,96.48054762,100,0.438489276,0.047832181,0.051612385,0.426248415,9.124549591
885,2500,114.6678737,100,0.373201691,0.080466443,0.058089334,0.103123443,15.1908252
886,2500,115.1770883,100,0.69153729,0.003826663,0.070212879,0.525992619,24.47682394
887,2500,83.04423566,100,0.678550061,0,0.007690981,0.197575045,0.876796051
888,2500,84.87871315,100,3.441484056,0.025986903,0.051795793,0.203379481,5.018363325
889,2500,79.31241026,100,0.379062098,0.054521829,0.099408254,0.305280933,0.712452626
890,2500,119.4137614,100,1.412244288,0,0.042717573,0.231165889,21.05098484
891,2500,94.00914469,100,2.411243242,0,0.059792289,0.364006079,13.57052751
892,2500,105.7424612,100,0.460935065,0.054503934,0.09196793,0.16649351,7.119697005
893,2500,96.50095674,100,0.185736492,0.011159037,0.002907682,0.490840889,6.699777106
894,2500,92.41579793,100,0.664621163,0,0.060645363,0.19982014,2.217073677
895,2500,84.98642411,100,0.614681797,0.007863467,0.072734673,0.450972845,5.710865695
896,2500,127.8500908,100,1.835161583,0.08183702,0.041436009,0.235470233,35.13705739
897,2500,119.9109928,100,0.772906707,0.026539161,0.039447098,0.280221747,22.57639845
